514.870.239-79;João Guilherme Peixoto;1960-06-18;Anitta;2024-12-23;VIP;404.68
268.059.743-56;Maysa Azevedo;1951-06-19;Roberto Carlos;2024-10-20;VIP;424.21
768.045.219-94;Davi Lucca Barbosa;1965-10-21;Ivete Sangalo;2024-10-05;Pista;109.05
320.541.968-51;Srta. Bruna Silveira;1976-12-22;Ivete Sangalo;2024-10-20;VIP;464.83
614.275.803-08;Vicente Peixoto;1949-10-14;Roberto Carlos;2024-12-17;Camarote;257.4
230.187.495-88;Enrico da Cruz;2000-10-21;Rock in Rio;2024-09-21;Camarote;217.86
814.762.590-11;Luiz Gustavo Mendes;1990-04-16;Rock in Rio;2024-11-05;Camarote;282.2
892.304.157-23;Gustavo Santos;1973-08-06;Ivete Sangalo;2024-10-09;Pista;120.29
403.956.287-92;Maria Aragão;1996-09-20;Caetano Veloso;2024-11-10;Pista Premium;306.65
275.481.903-79;Nicolas Barros;1964-05-03;Rock in Rio;2024-10-24;Camarote;210.59
735.168.029-95;Fernando Barros;1962-11-16;Anitta;2024-08-14;Pista;103.71
805.293.164-98;Sr. Vinicius da Paz;1955-07-19;Anitta;2024-10-03;VIP;458.79
734.618.095-00;Rafaela Peixoto;1951-09-19;Rock in Rio;2024-12-10;Pista Premium;380.24
580.423.671-71;Calebe da Luz;1989-09-14;Caetano Veloso;2024-12-23;VIP;455.49
380.674.259-65;Sr. Otávio Fernandes;1950-03-19;Roberto Carlos;2024-12-23;VIP;489.06
125.468.307-08;Dra. Maria Julia Peixoto;1967-04-20;Ivete Sangalo;2024-10-25;Pista Premium;317.34
823.561.047-71;Carlos Eduardo Nascimento;1961-03-16;Rock in Rio;2024-11-11;Camarote;211.03
534.907.281-14;Anthony Dias;1978-03-05;Roberto Carlos;2024-12-06;Pista Premium;377.9
731.502.849-88;Miguel Ramos;2005-03-18;Anitta;2024-09-12;Pista;120.79
513.964.078-39;Srta. Laís Nunes;1974-04-30;Anitta;2024-11-21;VIP;469.39
364.957.182-09;Emanuelly Azevedo;1965-06-29;Caetano Veloso;2024-08-14;Arquibancada;188.59
814.295.306-42;André Novaes;1997-04-09;Roberto Carlos;2024-10-18;Arquibancada;151.65
298.670.314-31;Gabriel Barros;2005-11-30;Roberto Carlos;2024-12-14;Pista Premium;393.91
937.410.256-07;Ana Julia Correia;2002-11-16;Rock in Rio;2024-10-16;VIP;431.77
598.604.217-49;Elisa Almeida;1945-07-16;Anitta;2024-10-12;Pista Premium;323.34
416.089.752-58;Nina Dias;2003-11-01;Ivete Sangalo;2024-11-05;Arquibancada;170.78
693.824.701-31;Vinicius Peixoto;1964-09-15;Anitta;2024-11-17;Pista Premium;319.7
209.834.761-87;Mariana Jesus;1959-01-07;Roberto Carlos;2024-10-11;VIP;492.07
546.071.923-25;Julia Carvalho;1947-07-28;Caetano Veloso;2024-10-14;Camarote;224.61
367.102.849-13;Laura Gonçalves;1974-05-17;Roberto Carlos;2024-12-04;Camarote;216.18
596.734.801-84;Dr. Luigi Nunes;1973-03-06;Rock in Rio;2024-09-03;Pista Premium;375.47
168.937.402-04;Stella Mendes;1977-10-14;Caetano Veloso;2024-12-25;VIP;464.42
045.681.279-20;Lara Moreira;1961-09-28;Caetano Veloso;2024-11-24;Camarote;229.46
074.321.695-43;Diego Barbosa;1965-11-25;Anitta;2024-08-09;Pista Premium;339.87
708.316.492-40;Marcelo Cardoso;1996-09-30;Caetano Veloso;2024-09-01;Pista Premium;332.08
856.730.941-75;Luana da Paz;2003-05-22;Rock in Rio;2024-09-11;Pista;108.64
832.641.705-07;Marcela da Mota;1968-08-25;Ivete Sangalo;2024-12-19;VIP;450.03
516.237.098-30;Otávio Sales;1983-01-31;Caetano Veloso;2024-12-27;Arquibancada;172.01
246.758.319-82;João Pedro da Luz;1960-09-01;Ivete Sangalo;2024-11-05;Pista;139.08
613.059.482-89;Davi Lucas da Rocha;1993-12-09;Roberto Carlos;2024-11-16;Arquibancada;168.98
584.970.361-66;Francisco Araújo;2003-11-20;Roberto Carlos;2024-09-21;Pista Premium;389.94
473.695.182-64;Maysa Campos;1950-07-31;Rock in Rio;2024-09-02;Camarote;246.9
268.401.935-51;Ana Julia Fogaça;1959-06-01;Rock in Rio;2024-08-07;Camarote;210.86
075.641.823-26;Levi Alves;1956-01-17;Roberto Carlos;2024-08-13;Pista Premium;338.42
470.382.591-05;Breno Silveira;1989-05-02;Roberto Carlos;2024-12-09;Arquibancada;160.61
836.529.740-00;Caroline Cardoso;1998-09-24;Anitta;2024-09-15;Pista Premium;307.54
082.913.765-30;Emanuelly Barros;1944-03-02;Ivete Sangalo;2024-08-20;VIP;476.32
426.089.153-70;Paulo Correia;2002-05-13;Anitta;2024-08-27;VIP;494.47
327.908.654-00;Sr. Renan da Cunha;1977-09-02;Roberto Carlos;2024-08-19;Pista Premium;305.01
468.759.120-58;Luiza Cavalcanti;1988-08-22;Ivete Sangalo;2024-10-02;Pista;147.32
691.235.740-70;Emanuel Freitas;2002-04-02;Anitta;2024-09-19;Pista Premium;395.32
861.792.504-30;Maria Sophia da Conceição;1981-02-22;Roberto Carlos;2024-10-29;Pista Premium;366.87
548.093.126-15;Letícia da Luz;1956-05-09;Ivete Sangalo;2024-12-28;Pista;139.47
482.190.576-02;Luiz Gustavo Ramos;1969-08-15;Caetano Veloso;2024-10-20;Pista Premium;387.86
271.369.805-77;Caroline da Rocha;1984-04-30;Rock in Rio;2024-08-19;Pista;132.73
275.416.389-19;Ana Vitória Monteiro;1965-07-25;Rock in Rio;2024-11-04;Arquibancada;174.69
618.023.974-69;Sra. Maria Fernanda Moreira;1952-02-24;Ivete Sangalo;2024-08-10;VIP;418.85
794.302.516-43;João Vitor Silva;1965-05-31;Caetano Veloso;2024-11-07;Pista;127.51
926.431.085-15;Srta. Brenda da Costa;1944-08-15;Rock in Rio;2024-12-04;Arquibancada;188.84
628.715.309-12;Yago Moura;1989-03-13;Rock in Rio;2024-11-17;Arquibancada;159.9
741.369.582-00;Dr. Vitor Ferreira;1961-10-30;Roberto Carlos;2024-12-23;Arquibancada;150.35
512.890.476-85;Alexia Rocha;1966-12-26;Caetano Veloso;2024-08-17;Pista;148.85
936.510.427-07;Kevin Monteiro;1997-11-15;Rock in Rio;2024-08-10;Camarote;218.06
975.320.614-34;Isabella Rodrigues;1994-06-10;Ivete Sangalo;2024-10-30;Pista Premium;354.11
381.540.269-70;Pietro Cardoso;1985-12-20;Ivete Sangalo;2024-10-08;Camarote;257.19
628.957.130-30;Erick Pinto;1960-08-02;Anitta;2024-09-30;Pista Premium;334.32
506.432.891-51;Fernanda Lima;1965-03-25;Roberto Carlos;2024-10-19;Camarote;277.16
706.241.385-26;Matheus Jesus;2006-08-04;Anitta;2024-10-23;Pista Premium;347.96
793.408.125-14;Clarice Gomes;1992-10-13;Ivete Sangalo;2024-10-15;VIP;461.43
231.409.768-87;Lara Viana;1969-04-11;Roberto Carlos;2024-08-09;Arquibancada;159.99
021.586.439-51;Alice Peixoto;1997-02-18;Ivete Sangalo;2024-11-20;Pista Premium;347.31
673.829.514-64;Cecília Teixeira;1958-06-03;Roberto Carlos;2024-10-24;VIP;455.57
701.294.538-97;Srta. Maria Luiza Vieira;1986-04-10;Caetano Veloso;2024-11-26;VIP;466.62
094.175.286-02;Benjamin Alves;1997-05-03;Caetano Veloso;2024-09-08;Camarote;233.6
859.406.372-56;Emanuella Nunes;2002-04-04;Ivete Sangalo;2024-08-22;Camarote;243.97
782.195.406-30;Rafael Lopes;1986-01-09;Anitta;2024-09-26;Arquibancada;189.89
180.473.925-14;Ana Laura Mendes;1967-06-06;Anitta;2024-11-30;Pista;115.03
243.789.610-40;Lavínia Pires;1963-09-04;Rock in Rio;2024-12-11;Arquibancada;177.88
298.657.043-74;Sr. Guilherme Castro;1959-02-17;Roberto Carlos;2024-08-28;Pista Premium;383.7
354.160.279-16;Yasmin Moura;1959-01-19;Ivete Sangalo;2024-08-01;Pista;121.97
689.240.315-89;Anthony Gomes;2003-05-20;Caetano Veloso;2024-10-27;Camarote;242.41
124.605.837-53;Bernardo Fogaça;1966-11-25;Ivete Sangalo;2024-11-03;Pista;115.99
072.596.318-21;Cauê da Rosa;1967-09-29;Roberto Carlos;2024-09-04;Camarote;204.87
823.594.160-06;Sophia Araújo;1960-06-04;Anitta;2024-10-29;Pista;118.29
082.715.346-53;Carolina da Mota;1987-04-14;Rock in Rio;2024-09-21;Pista Premium;324.24
685.017.924-11;Kevin Gonçalves;1945-09-02;Roberto Carlos;2024-10-08;Arquibancada;192.5
301.527.846-08;Maria Fernanda Dias;1966-01-15;Roberto Carlos;2024-09-26;Camarote;202.43
285.610.473-80;Luiz Fernando Rocha;1950-02-14;Roberto Carlos;2024-12-24;Arquibancada;190.91
205.174.839-04;Anthony Farias;2006-11-20;Roberto Carlos;2024-12-20;VIP;448.46
647.395.821-55;Igor da Rocha;1962-01-20;Roberto Carlos;2024-08-06;Pista;138.55
308.579.216-30;Maria Eduarda Fernandes;1999-11-23;Anitta;2024-09-03;Arquibancada;188.07
735.201.894-88;Sra. Júlia da Paz;1999-09-20;Rock in Rio;2024-09-24;VIP;445.12
605.187.932-30;Isabelly Mendes;1955-10-27;Ivete Sangalo;2024-09-06;Camarote;224.66
897.452.360-47;Dra. Olivia Rodrigues;1979-01-21;Rock in Rio;2024-11-03;VIP;492.05
830.765.194-84;Luiz Otávio da Conceição;1995-03-09;Anitta;2024-10-16;Pista;138.32
280.734.961-78;Maria Fernanda Alves;1998-11-25;Anitta;2024-12-10;Pista;107.91
605.973.124-43;Kaique Souza;1970-07-04;Caetano Veloso;2024-08-18;Arquibancada;156.68
293.417.506-52;Dr. Vitor Gabriel Moura;1967-04-13;Roberto Carlos;2024-08-19;Pista;103.42
645.107.938-39;Levi Mendes;1974-11-07;Anitta;2024-12-31;Arquibancada;162.75
850.731.924-60;Benício Moura;1974-05-03;Anitta;2024-08-28;Camarote;248.21
923.187.465-91;Sra. Laís Rezende;1978-05-01;Rock in Rio;2024-08-08;Pista;149.97
937.142.680-22;Dra. Helena Sales;1963-06-06;Ivete Sangalo;2024-11-24;VIP;424.97
934.176.052-61;Pietra da Conceição;1993-11-14;Rock in Rio;2024-09-14;Arquibancada;186.39
965.307.284-65;Pietra Nascimento;1956-08-11;Ivete Sangalo;2024-08-28;Arquibancada;190.25
452.631.079-43;Brenda Caldeira;2004-12-06;Roberto Carlos;2024-12-12;Pista;130.69
837.169.425-37;Isabel Lopes;1997-01-22;Ivete Sangalo;2024-11-10;Camarote;292.75
692.457.308-83;Laura Barros;1944-10-10;Roberto Carlos;2024-11-21;Pista Premium;389.49
910.537.648-39;Carolina Araújo;2002-07-15;Caetano Veloso;2024-09-23;VIP;426.01
761.309.425-16;Diogo da Conceição;1970-07-24;Ivete Sangalo;2024-12-07;VIP;415.72
082.316.547-71;Sr. Vinicius Moraes;1965-03-05;Anitta;2024-12-04;Pista;103.49
210.496.375-34;Luna Cardoso;1999-04-13;Roberto Carlos;2024-10-01;Arquibancada;166.23
845.731.906-00;Larissa da Conceição;1950-09-23;Ivete Sangalo;2024-09-23;Arquibancada;190.58
957.012.346-06;Emilly Freitas;1957-05-07;Ivete Sangalo;2024-09-15;Arquibancada;173.5
456.209.781-76;Ana Vitória Nascimento;1978-04-15;Rock in Rio;2024-11-21;Pista Premium;305.57
095.482.176-94;Dra. Emanuelly Melo;1981-01-01;Caetano Veloso;2024-09-16;Arquibancada;174.36
345.982.617-73;Nicole Cavalcanti;2003-11-06;Caetano Veloso;2024-11-28;Camarote;284.34
907.456.138-10;Luiz Fernando Sales;1973-07-14;Caetano Veloso;2024-12-26;Pista;109.4
379.628.150-86;Vitor Gabriel das Neves;1991-03-26;Anitta;2024-12-10;Arquibancada;189.9
932.807.165-86;Mirella Duarte;2000-01-08;Anitta;2024-10-12;Arquibancada;152.46
063.789.542-83;Larissa Nascimento;2005-02-04;Ivete Sangalo;2024-09-20;Camarote;236.48
960.524.873-56;Antônio Cardoso;1975-11-10;Anitta;2024-08-07;Arquibancada;177.45
109.584.673-66;Bruna Farias;1957-05-26;Roberto Carlos;2024-12-06;Camarote;242.4
650.923.714-80;Isis da Conceição;1984-10-16;Caetano Veloso;2024-08-31;Pista Premium;328.87
154.978.230-41;Caroline Martins;1959-06-04;Roberto Carlos;2024-08-06;Pista;142.9
143.580.692-15;Marina Rezende;2006-09-04;Caetano Veloso;2024-08-17;Arquibancada;198.9
716.548.930-48;Sr. Thiago Martins;1985-12-05;Rock in Rio;2024-09-25;VIP;471.91
341.592.607-99;Kevin Sales;1968-02-23;Ivete Sangalo;2024-08-09;Pista;110.32
403.926.817-22;Lorenzo Gomes;1986-07-20;Ivete Sangalo;2024-08-15;Pista;118.22
260.945.817-76;Enzo Melo;1990-09-04;Rock in Rio;2024-11-15;Camarote;261.03
526.034.798-65;João Lucas da Rocha;1980-01-05;Rock in Rio;2024-10-22;VIP;484.58
594.628.701-01;Dra. Beatriz Novaes;1952-03-31;Rock in Rio;2024-11-24;Arquibancada;183.83
906.735.218-77;Francisco Rezende;1979-12-08;Roberto Carlos;2024-10-24;Arquibancada;173.49
853.419.276-64;Sr. Luiz Gustavo Cavalcanti;2004-11-02;Caetano Veloso;2024-12-13;Pista;108.52
463.512.780-07;Sra. Rebeca Costa;1946-04-23;Caetano Veloso;2024-08-24;VIP;484.53
729.136.084-69;Manuela Rocha;1992-03-23;Caetano Veloso;2024-09-10;Pista;120.9
703.856.491-93;Ryan Almeida;1948-05-19;Anitta;2024-10-29;Arquibancada;151.89
693.752.801-95;Luiz Felipe Cardoso;1952-04-18;Rock in Rio;2024-09-28;Camarote;282.17
248.635.701-71;Emanuelly Moura;1975-07-26;Roberto Carlos;2024-09-13;Camarote;248.9
813.504.692-89;Luiz Otávio da Luz;1966-06-29;Anitta;2024-08-20;VIP;437.85
682.139.057-68;Gustavo Henrique Jesus;1953-09-08;Roberto Carlos;2024-12-01;Pista Premium;327.24
472.603.189-96;Maria Alice Melo;1960-05-01;Ivete Sangalo;2024-11-23;VIP;444.87
574.293.086-00;Emanuelly Rezende;1947-03-10;Rock in Rio;2024-08-15;Camarote;227.21
760.821.345-08;Pietra Mendes;1968-01-25;Caetano Veloso;2024-08-07;Pista Premium;323.55
437.561.902-34;Ana Beatriz Viana;1975-10-27;Rock in Rio;2024-11-30;Camarote;290.42
761.098.432-96;Luiz Felipe Martins;2002-04-24;Rock in Rio;2024-11-24;Pista Premium;386.85
546.710.392-06;Dr. Emanuel Almeida;1969-02-19;Caetano Veloso;2024-12-02;Pista;132.81
465.102.983-33;Sophie Porto;1965-04-01;Rock in Rio;2024-12-16;Camarote;280.5
521.089.674-94;Alexia da Conceição;1988-07-16;Roberto Carlos;2024-10-06;VIP;444.03
973.126.408-69;Luiz Otávio Moreira;1944-04-16;Rock in Rio;2024-09-15;Pista;147.43
380.962.475-65;Stella da Mata;1972-09-30;Roberto Carlos;2024-12-07;VIP;458.73
201.974.863-04;Isabel Nunes;1995-11-07;Rock in Rio;2024-12-23;Pista;114.57
768.213.504-26;Sr. Davi Lucca Silva;1995-03-18;Roberto Carlos;2024-12-22;VIP;419.64
657.803.429-38;João Guilherme Rezende;1949-08-26;Ivete Sangalo;2024-11-04;Camarote;285.91
859.246.137-55;Heloísa Peixoto;1958-04-20;Caetano Veloso;2024-08-10;Arquibancada;188.24
186.057.429-76;Rafaela Rezende;1971-12-30;Ivete Sangalo;2024-10-11;Pista Premium;378.77
501.967.284-01;Maria Fernanda Cardoso;1983-12-23;Roberto Carlos;2024-10-27;Pista;140.55
596.384.072-47;Pedro Lucas Moura;2003-05-31;Caetano Veloso;2024-09-09;VIP;467.07
347.256.180-71;Luana Nunes;1965-04-03;Caetano Veloso;2024-09-20;VIP;444.17
173.869.250-77;Maria Eduarda Lima;1961-03-19;Anitta;2024-10-18;Camarote;253.09
648.925.317-82;Davi Lucas da Conceição;1990-10-21;Anitta;2024-08-02;Camarote;299.16
824.019.756-67;Dr. Henrique da Paz;1953-10-29;Ivete Sangalo;2024-08-18;Arquibancada;176.18
285.673.941-55;Francisco Novaes;2006-02-21;Roberto Carlos;2024-12-09;VIP;478.25
716.380.295-12;Srta. Esther Jesus;1999-11-21;Ivete Sangalo;2024-08-24;Pista Premium;375.22
438.152.709-79;Isadora Fernandes;1945-10-29;Rock in Rio;2024-11-22;Pista;141.3
230.479.518-88;João Pedro Fernandes;1945-08-16;Roberto Carlos;2024-11-05;Camarote;221.41
481.360.295-98;Dr. Yuri Pereira;2005-12-03;Anitta;2024-08-30;VIP;449.48
891.246.357-82;Marcelo Vieira;1955-08-29;Anitta;2024-09-04;Arquibancada;173.97
305.189.247-50;Luiza Rodrigues;1972-12-12;Caetano Veloso;2024-12-24;Camarote;221.1
029.635.147-43;Carlos Eduardo Cardoso;1996-06-02;Ivete Sangalo;2024-12-04;Arquibancada;197.35
689.025.734-00;João Guilherme Gonçalves;1973-08-25;Ivete Sangalo;2024-08-02;Arquibancada;194.63
918.436.027-50;Ana Lívia Vieira;1948-01-24;Caetano Veloso;2024-11-03;VIP;438.24
691.854.237-00;Lívia Ribeiro;1963-09-30;Rock in Rio;2024-11-22;Pista;118.05
093.784.561-20;Luiz Henrique Sales;1981-06-12;Ivete Sangalo;2024-10-29;VIP;465.39
497.056.321-70;Sr. Igor Oliveira;1980-10-25;Caetano Veloso;2024-08-30;Pista Premium;315.18
853.679.104-75;Rebeca Moreira;1992-12-02;Caetano Veloso;2024-10-13;Pista;145.66
859.432.176-73;Alexia Azevedo;1962-11-18;Ivete Sangalo;2024-10-10;Pista;140.27
034.861.725-90;Ian Ramos;2001-03-10;Roberto Carlos;2024-10-28;Pista;135.28
285.903.476-56;Yasmin Farias;1997-04-03;Caetano Veloso;2024-08-29;Camarote;248.82
731.685.290-95;Sra. Maitê Araújo;1969-08-31;Roberto Carlos;2024-09-09;Pista Premium;320.19
983.704.162-50;Pedro Lucas Nunes;1985-02-05;Caetano Veloso;2024-12-24;Pista;103.23
861.942.307-03;Benjamin Rezende;2005-07-05;Anitta;2024-08-03;Pista Premium;315.29
839.501.467-84;João Pedro Caldeira;1959-07-11;Roberto Carlos;2024-12-15;Camarote;240.64
083.159.746-10;Sr. Leandro Lima;1979-05-31;Caetano Veloso;2024-09-04;Camarote;244.12
154.639.087-10;Luiz Otávio Aragão;1946-10-25;Caetano Veloso;2024-12-06;Arquibancada;168.06
124.805.369-98;Juan Araújo;1959-09-05;Rock in Rio;2024-12-18;Arquibancada;190.74
718.364.502-90;Maria Eduarda Santos;1965-04-27;Anitta;2024-11-07;Arquibancada;154.36
614.032.578-17;Breno Novaes;1988-03-18;Rock in Rio;2024-08-03;VIP;416.34
709.814.562-94;João Miguel Peixoto;1956-07-03;Caetano Veloso;2024-08-15;Camarote;228.29
062.153.984-89;Lucas Gabriel Santos;1952-09-03;Caetano Veloso;2024-11-08;Camarote;219.67
217.964.053-61;Theo Peixoto;1947-09-18;Rock in Rio;2024-10-09;VIP;432.83
259.701.836-95;Davi Lucas Cunha;1999-03-14;Roberto Carlos;2024-11-03;Arquibancada;163.67
362.475.981-73;Vitor Gabriel Novaes;1956-10-03;Caetano Veloso;2024-11-25;Camarote;230.42
431.762.098-78;Isabella Freitas;1945-05-23;Rock in Rio;2024-10-31;VIP;498.49
316.708.495-20;Laura Rezende;1993-03-17;Roberto Carlos;2024-12-12;VIP;410.83
761.093.458-57;Dr. Pedro Lucas Teixeira;1949-05-28;Anitta;2024-12-14;Arquibancada;181.79
653.029.184-98;Emilly Ramos;1962-03-05;Rock in Rio;2024-08-17;Arquibancada;158.26
852.719.403-14;Maria Vitória Cardoso;1997-08-11;Ivete Sangalo;2024-10-18;Pista;110.39
480.275.639-92;Davi Luiz Gonçalves;1973-02-07;Roberto Carlos;2024-09-23;VIP;427.51
869.527.014-94;Ana Júlia das Neves;1995-12-06;Roberto Carlos;2024-12-25;Pista;117.7
826.043.719-87;Srta. Eloah Lima;1997-05-13;Rock in Rio;2024-08-07;Arquibancada;185.87
658.243.170-62;Thomas Silveira;1978-01-16;Caetano Veloso;2024-08-16;Pista;100.32
354.719.082-79;Agatha Teixeira;1953-10-06;Rock in Rio;2024-08-04;VIP;416.99
096.284.531-06;Heloísa Almeida;1954-11-16;Ivete Sangalo;2024-10-22;Pista Premium;345.17
623.495.708-00;Stella Moreira;1945-08-25;Roberto Carlos;2024-10-21;VIP;482.9
096.271.853-02;Guilherme Campos;1982-01-30;Anitta;2024-08-02;Pista;106.27
026.748.195-02;Heloísa Cavalcanti;1976-08-03;Rock in Rio;2024-11-18;Pista Premium;337.82
765.490.238-74;Dr. João Pedro Pereira;1954-07-09;Rock in Rio;2024-09-15;Pista;126.69
951.764.328-46;Levi da Mata;1968-11-21;Ivete Sangalo;2024-09-06;VIP;469.05
921.807.543-88;Ana Beatriz Caldeira;1973-04-12;Rock in Rio;2024-11-16;Arquibancada;157.27
680.512.943-51;Sra. Stella Novaes;1961-03-14;Roberto Carlos;2024-12-18;Camarote;292.3
276.830.415-80;Giovanna Souza;2004-12-01;Roberto Carlos;2024-11-28;VIP;469.98
915.706.843-75;Benjamin Farias;1976-04-16;Roberto Carlos;2024-12-23;Pista;111.47
478.350.291-97;Enrico da Mota;1986-12-10;Roberto Carlos;2024-08-20;VIP;481.76
513.682.790-40;Agatha Ferreira;1971-05-06;Roberto Carlos;2024-10-05;Pista Premium;386.09
825.310.764-17;Ana Lívia Silveira;1955-12-19;Anitta;2024-12-18;VIP;450.46
761.805.239-59;Luiz Henrique Castro;1999-11-01;Ivete Sangalo;2024-08-03;Camarote;291.46
084.261.395-15;Yasmin Almeida;1952-10-22;Anitta;2024-11-07;Arquibancada;185.38
621.397.540-34;Laís da Luz;2004-08-05;Ivete Sangalo;2024-09-10;VIP;400.48
340.291.657-61;Luigi Cunha;2004-04-28;Roberto Carlos;2024-09-15;Camarote;235.54
568.194.027-67;Davi Lucca Carvalho;1971-11-29;Anitta;2024-09-04;Arquibancada;170.12
185.093.672-21;Lívia Cunha;1972-09-08;Roberto Carlos;2024-09-04;Camarote;249.72
423.586.910-89;Leonardo Cavalcanti;1974-12-02;Rock in Rio;2024-11-29;Pista Premium;344.12
827.694.103-69;Felipe Viana;1988-11-02;Ivete Sangalo;2024-10-26;Arquibancada;199.17
812.307.945-14;Ana Julia Pinto;1964-11-14;Roberto Carlos;2024-12-29;Pista;136.76
419.580.327-60;Joaquim Almeida;1963-07-02;Caetano Veloso;2024-09-28;Arquibancada;165.36
137.968.024-78;Juan Rodrigues;1993-09-18;Caetano Veloso;2024-09-12;Pista Premium;300.83
941.056.873-01;Dr. João Guilherme Almeida;1999-09-29;Rock in Rio;2024-11-07;Arquibancada;181.82
471.036.258-08;Daniela Campos;1956-01-30;Anitta;2024-11-18;Arquibancada;152.78
851.269.037-21;Heitor Rocha;1948-02-11;Roberto Carlos;2024-09-05;Arquibancada;160.2
520.348.176-80;Enzo Gabriel Duarte;1945-05-02;Ivete Sangalo;2024-12-29;Camarote;287.69
927.531.648-19;Vicente Peixoto;1971-04-30;Ivete Sangalo;2024-12-24;Arquibancada;166.83
380.694.527-65;Heitor Fogaça;1972-10-05;Roberto Carlos;2024-08-10;Pista;117.61
167.504.298-58;Amanda Freitas;1946-04-08;Anitta;2024-08-03;Pista Premium;326.58
752.039.461-16;Nicole das Neves;1951-07-14;Caetano Veloso;2024-12-12;Pista Premium;344.21
538.972.401-14;Caio Rocha;1986-12-14;Ivete Sangalo;2024-09-27;Arquibancada;153.37
470.861.325-35;Joaquim Cardoso;1954-10-10;Rock in Rio;2024-12-22;Camarote;221.75
194.267.350-70;Davi Luiz Sales;1967-05-15;Anitta;2024-10-15;VIP;428.79
864.091.372-22;Davi Pinto;1995-05-07;Roberto Carlos;2024-12-03;Arquibancada;187.32
083.574.692-56;Isabel Oliveira;1961-02-23;Rock in Rio;2024-12-15;VIP;468.7
487.359.120-14;Srta. Maria Luiza Dias;1988-03-15;Ivete Sangalo;2024-08-16;Pista;112.58
089.316.245-06;Dr. Bruno Gonçalves;1966-10-28;Rock in Rio;2024-09-16;Pista Premium;317.6
690.528.374-65;Vinicius Nascimento;1995-09-23;Ivete Sangalo;2024-11-22;Pista Premium;320.61
815.362.704-07;Samuel Araújo;1978-01-04;Rock in Rio;2024-12-20;Pista;140.61
038.152.496-51;Pietro Castro;1993-03-07;Roberto Carlos;2024-12-24;VIP;445.04
364.891.025-60;Júlia Pereira;2002-02-20;Roberto Carlos;2024-11-16;VIP;485.11
045.628.397-83;Vitor Vieira;1989-03-27;Ivete Sangalo;2024-11-08;Pista Premium;337.75
964.170.253-06;Ana Nunes;1953-05-08;Anitta;2024-12-28;VIP;404.91
084.367.259-56;Marcela Almeida;1956-03-14;Roberto Carlos;2024-10-14;Arquibancada;183.73
715.238.406-17;Isis Cardoso;1960-05-09;Ivete Sangalo;2024-09-27;VIP;497.0
508.672.194-67;Sra. Júlia Oliveira;2005-11-27;Anitta;2024-08-11;Camarote;261.41
185.604.793-84;Laís Araújo;1984-06-21;Ivete Sangalo;2024-08-12;VIP;443.3
489.072.513-04;Caio Mendes;1968-08-03;Caetano Veloso;2024-11-13;Camarote;278.35
319.527.846-46;Sarah da Conceição;1994-03-03;Caetano Veloso;2024-09-15;Camarote;215.86
950.861.427-76;Dr. Caio Rocha;1968-01-22;Roberto Carlos;2024-10-07;Camarote;293.76
280.364.517-35;Renan Castro;1987-07-21;Rock in Rio;2024-09-30;Pista Premium;323.21
753.618.049-75;Leandro da Rocha;1991-09-22;Anitta;2024-11-30;Arquibancada;198.25
170.264.593-25;Caroline da Costa;1958-11-22;Anitta;2024-10-03;Pista Premium;393.72
390.782.615-95;Dr. Benjamin Costa;1965-09-07;Ivete Sangalo;2024-09-09;Camarote;205.65
214.968.307-50;Dra. Ana Júlia Lopes;1983-04-10;Rock in Rio;2024-09-26;Pista Premium;372.42
095.781.436-48;Davi Luiz Ferreira;1996-07-05;Anitta;2024-12-02;VIP;402.07
503.764.128-44;Theo Moreira;1953-04-09;Caetano Veloso;2024-12-26;VIP;498.56
029.361.487-31;Dr. Nathan Castro;1945-09-14;Anitta;2024-12-29;Arquibancada;185.19
814.532.790-32;Brenda Nogueira;1971-12-16;Rock in Rio;2024-11-16;VIP;400.14
083.125.496-33;Fernando Gonçalves;1988-11-03;Ivete Sangalo;2024-11-30;Camarote;221.9
267.841.053-62;Sr. Vitor Cunha;2001-10-14;Roberto Carlos;2024-10-13;Camarote;237.59
380.716.492-87;Raquel Teixeira;1999-02-25;Anitta;2024-09-14;Arquibancada;172.78
892.573.604-74;Alícia Almeida;2006-10-28;Roberto Carlos;2024-11-28;VIP;481.94
087.932.165-21;Rebeca Campos;1989-01-28;Caetano Veloso;2024-08-23;Camarote;218.02
452.819.763-46;Dra. Agatha Nogueira;1950-07-15;Roberto Carlos;2024-12-15;VIP;486.88
137.298.045-88;Joana Mendes;1976-02-12;Ivete Sangalo;2024-12-18;Pista Premium;302.95
392.506.148-70;Dr. Davi Luiz Pereira;1973-01-17;Anitta;2024-12-16;Camarote;275.95
830.617.542-53;Fernanda Almeida;1952-09-29;Roberto Carlos;2024-10-05;Pista;127.43
245.316.978-55;Beatriz Martins;1955-11-03;Ivete Sangalo;2024-09-05;Pista Premium;302.89
395.842.671-91;Luiz Felipe Porto;1973-07-17;Rock in Rio;2024-12-07;Camarote;241.09
347.905.126-06;Ana Luiza Azevedo;1978-08-07;Rock in Rio;2024-10-29;VIP;477.3
270.164.938-22;Vicente Barros;1997-08-19;Roberto Carlos;2024-09-28;Pista;111.95
237.869.150-59;Luana Peixoto;1959-11-20;Anitta;2024-08-31;VIP;425.55
328.469.517-64;Srta. Maria Cecília Alves;1989-02-28;Roberto Carlos;2024-10-20;VIP;411.1
